sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,state
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:52.563703,2024-07-15 16:34:52.567479,1721032492.563703,1721032492.567479,0.481021,0.484797,0.003777,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,474471.345,565552.898,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0009626547495524,0.0007551670074462,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1155.5,63043.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000798,0.000144,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:52.618838,2024-07-15 16:34:52.620518,1721032492.618838,1721032492.620518,0.536156,0.537836,0.001681,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,528289.263,632995.243,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0006768703460693,0.0008399486541748,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1136.0,64225.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000727,0.000113,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:52.670972,2024-07-15 16:34:52.674552,1721032492.670972,1721032492.674552,0.58829,0.59187,0.003581,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,500439.146,596505.589,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0008776982625325,0.0007159709930419,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1115.5,64177.167,0.0,0.0,0.001,0.0,0.001,0.0,0.000734,0.000157,BENIGN
90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,,,ARP,2024-07-15 16:34:52.707634,2024-07-15 16:34:52.707634,1721032492.707634,1721032492.707634,0.624952,0.624952,1e-06,1,0,60,0,60.0,,60.0,,60.0,,480000000.0,0.0,56,0,56.0,,56.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:52.725257,2024-07-15 16:34:52.726927,1721032492.725257,1721032492.726927,0.642575,0.644245,0.001671,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,531379.47,636697.923,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007450580596923,0.0008350610733032,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1096.0,64130.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000705,0.000131,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:52.777715,2024-07-15 16:34:52.781840,1721032492.777715,1721032492.78184,0.695033,0.699158,0.004126,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,434306.505,517677.843,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0010513464609781,0.000825023651123,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1075.5,64082.167,0.0,0.0,0.002,0.0,0.001,0.0,0.000907,0.000119,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:52.832351,2024-07-15 16:34:52.833930,1721032492.832351,1721032492.83393,0.749669,0.751248,0.00158,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,562008.865,673398.01,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0006728172302246,0.0007895231246948,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1056.0,64035.0,0.0,0.0,0.001,0.0,0.001,0.0,0.00071,8e-05,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:52.884464,2024-07-15 16:34:52.888461,1721032492.884464,1721032492.888461,0.801782,0.805779,0.003998,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,448214.305,534255.444,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0010329882303873,0.0007994174957275,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1035.5,63987.167,0.0,0.0,0.002,0.0,0.001,0.0,0.000873,0.000128,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:52.939119,2024-07-15 16:34:52.940781,1721032492.939119,1721032492.940781,0.856437,0.858099,0.001663,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,533969.634,639801.454,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007398128509521,0.0008310079574584,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1016.0,63940.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000719,0.000112,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:52.992354,2024-07-15 16:34:52.996428,1721032492.992354,1721032492.996428,0.909672,0.913746,0.004075,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,439744.168,524159.343,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0010576248168945,0.0008148193359375,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,995.5,63892.167,0.0,0.0,0.002,0.0,0.001,0.0,0.000891,0.000132,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:53.047447,2024-07-15 16:34:53.049036,1721032493.047447,1721032493.049036,0.964765,0.966354,0.00159,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,558469.552,669157.21,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0006709098815917,0.0007945299148559,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,976.0,63845.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000705,9e-05,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:53.100209,2024-07-15 16:34:53.104572,1721032493.100209,1721032493.104572,1.017527,1.02189,0.004364,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,410626.802,489452.483,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0011279582977294,0.0008726119995117,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,955.5,63797.167,0.0,0.0,0.002,0.0,0.001,0.0,0.000945,0.000143,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:53.155137,2024-07-15 16:34:53.156861,1721032493.155137,1721032493.156861,1.072455,1.074179,0.001725,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,514781.193,616809.897,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007340908050537,0.0008620023727416,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,936.0,63750.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000704,0.000158,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:53.207403,2024-07-15 16:34:53.211599,1721032493.207403,1721032493.211599,1.124721,1.128917,0.004197,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,426954.659,508914.705,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.001055637995402,0.0008392333984375,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,915.5,63702.167,0.0,0.0,0.002,0.0,0.001,0.0,0.00089,0.000145,BENIGN
0.0.0.0,255.255.255.255,68:dd:b7:61:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,IPV4-UDP,2024-07-15 16:34:53.255589,2024-07-15 16:34:53.255589,1721032493.255589,1721032493.255589,1.172907,1.172907,1e-06,1,0,328,0,328.0,,328.0,,328.0,,2624000000.0,0.0,276,0,276.0,,276.0,,276.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:53.262317,2024-07-15 16:34:53.263959,1721032493.262317,1721032493.263959,1.179635,1.181277,0.001643,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,540478.441,647600.294,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007281303405761,0.0008209943771362,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,896.0,63655.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000707,0.000114,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:53.315145,2024-07-15 16:34:53.318639,1721032493.315145,1721032493.318639,1.232463,1.235957,0.003495,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,512728.913,611154.553,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0008473396301269,0.0006988048553466,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,875.5,63607.167,0.0,0.0,0.001,0.0,0.001,0.0,0.00072,0.000149,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:53.368866,2024-07-15 16:34:53.370561,1721032493.368866,1721032493.370561,1.286184,1.287879,0.001696,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,523610.321,627388.943,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007479190826416,0.0008474588394165,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,856.0,63560.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000734,0.000113,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:53.420783,2024-07-15 16:34:53.424588,1721032493.420783,1721032493.424588,1.338101,1.341906,0.003806,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,470845.159,561230.614,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0009369850158691,0.0007609844207763,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,835.5,63512.167,0.0,0.0,0.001,0.0,0.001,0.0,0.000771,0.000173,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:53.474971,2024-07-15 16:34:53.476611,1721032493.474971,1721032493.476611,1.392289,1.393929,0.001641,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,541185.236,648447.175,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007379055023193,0.0008199214935302,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,816.0,63465.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000708,0.000112,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:53.527190,2024-07-15 16:34:53.531923,1721032493.52719,1721032493.531923,1.444508,1.449241,0.004734,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,378531.387,451195.894,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0012597242991129,0.0009466171264648,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,795.5,63417.167,0.0,0.0,0.002,0.0,0.001,0.0,0.001009,0.000171,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:53.582676,2024-07-15 16:34:53.584337,1721032493.582676,1721032493.584337,1.499994,1.501655,0.001662,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,534276.021,640168.565,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007460117340087,0.0008305311203002,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,776.0,63370.0,0.0,0.0,0.001,0.0,0.001,0.0,0.00075,8.1e-05,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:53.634911,2024-07-15 16:34:53.638584,1721032493.634911,1721032493.638584,1.552229,1.555902,0.003674,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,487773.249,581408.292,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.000891367594401,0.0007345676422119,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,755.5,63322.167,0.0,0.0,0.001,0.0,0.001,0.0,0.00076,0.000155,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:53.689363,2024-07-15 16:34:53.691033,1721032493.689363,1721032493.691033,1.606681,1.608351,0.001671,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,531455.292,636788.774,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007309913635253,0.0008349418640136,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,736.0,63275.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000709,0.000126,BENIGN
90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,,,ARP,2024-07-15 16:34:53.731680,2024-07-15 16:34:53.731680,1721032493.73168,1721032493.73168,1.648998,1.648998,1e-06,1,0,60,0,60.0,,60.0,,60.0,,480000000.0,0.0,56,0,56.0,,56.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:53.742075,2024-07-15 16:34:53.746576,1721032493.742075,1721032493.746576,1.659393,1.663894,0.004502,5,6,264,267,59.0,54.0,40.0,40.0,52.8,44.5,469113.96,474444.8,64,27,19.0,14.0,0.0,0.0,12.8,4.5,0.0010097026824951,0.0009002208709716,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.333,0.0,0.0,0.0,0.0,1450.8,63227.167,0.0,0.0,0.002,0.0,0.0,0.0,0.000836,0.000156,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:53.797161,2024-07-15 16:34:53.798840,1721032493.797161,1721032493.79884,1.714479,1.716158,0.00168,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,528589.163,633354.583,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007500648498535,0.0008394718170166,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1430.0,63180.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000723,0.000117,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:53.849537,2024-07-15 16:34:53.853575,1721032493.849537,1721032493.853575,1.766855,1.770893,0.004039,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,443663.689,528831.273,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0010162989298502,0.0008076190948486,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1409.5,63132.167,0.0,0.0,0.002,0.0,0.001,0.0,0.000876,0.000121,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:53.904607,2024-07-15 16:34:53.906378,1721032493.904607,1721032493.906378,1.821925,1.823696,0.001772,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,501136.246,600460.547,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007410049438476,0.0008854866027832,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1390.0,63085.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000728,0.000157,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:53.957629,2024-07-15 16:34:53.961448,1721032493.957629,1721032493.961448,1.874947,1.878766,0.00382,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,469111.323,559163.943,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0009743372599283,0.0007637977600097,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1369.5,63037.167,0.0,0.0,0.001,0.0,0.001,0.0,0.000824,0.000135,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 16:34:54.012104,2024-07-15 16:34:54.013829,1721032494.012104,1721032494.013829,1.929422,1.931147,0.001726,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,514496.751,616469.08,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007369518280029,0.0008624792098999,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1350.0,62990.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000706,0.000156,BENIGN
