sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,state
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:16:17.195712,2024-07-15 17:16:17.200439,1721034977.195712,1721034977.200439,0.320411,0.325138,0.004728,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,379027.691,451787.472,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0012579758961995,0.0009453773498535,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1129.5,63273.833,0.0,0.0,0.002,0.0,0.001,0.0,0.001027,0.000152,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:16:17.250968,2024-07-15 17:16:17.252606,1721034977.250968,1721034977.252606,0.375667,0.377305,0.001639,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,541815.053,649201.82,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0006780624389648,0.0008189678192138,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1110.0,64208.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000733,8.6e-05,BENIGN
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 17:16:17.270901,2024-07-15 17:16:17.316560,1721034977.270901,1721034977.31656,0.3956,0.441259,0.04566,4,6,228,276,62.0,58.0,54.0,40.0,57.0,46.0,39947.38,48357.355,68,36,22.0,18.0,14.0,0.0,17.0,6.0,0.0147582689921061,0.0091318130493164,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1159.0,63120.0,0.0,0.0,0.003,0.038,0.001,0.0,0.001935,0.007594,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:16:17.303384,2024-07-15 17:16:17.307030,1721034977.303384,1721034977.30703,0.428083,0.431729,0.003647,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,491376.653,585703.422,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0008783340454101,0.0007291793823242,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1089.5,64160.167,0.0,0.0,0.001,0.0,0.001,0.0,0.000762,0.000147,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:16:17.357455,2024-07-15 17:16:17.359163,1721034977.357455,1721034977.359163,0.482154,0.483862,0.001709,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,519592.772,622575.124,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0006988048553466,0.0008540153503417,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1070.0,64113.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000738,0.000116,BENIGN
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 17:16:17.377302,2024-07-15 17:16:17.421904,1721034977.377302,1721034977.421904,0.502001,0.546603,0.044603,4,6,228,276,62.0,58.0,54.0,40.0,57.0,46.0,40893.968,49503.224,68,36,22.0,18.0,14.0,0.0,17.0,6.0,0.0144089857737223,0.0089204311370849,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1123.0,63052.0,0.0,0.0,0.004,0.035,0.001,0.0,0.002245,0.007263,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:16:17.409822,2024-07-15 17:16:17.414042,1721034977.409822,1721034977.414042,0.534521,0.538741,0.004221,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,424543.057,506040.161,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0010679562886555,0.0008440017700195,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1049.5,64065.167,0.0,0.0,0.002,0.0,0.001,0.0,0.000899,0.000152,BENIGN
01:15:4e:00:01:00,b8:9b:e4:06:94:e9,01:15:4e:00:01:00,b8:9b:e4:06:94:e9,,,35067,2024-07-15 17:16:17.439586,2024-07-15 17:16:17.439586,1721034977.439586,1721034977.439586,0.564285,0.564285,1e-06,0,1,0,64,,64.0,,64.0,,64.0,0.0,512000000.0,0,60,,60.0,,60.0,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:16:17.464603,2024-07-15 17:16:17.466287,1721034977.464603,1721034977.466287,0.589302,0.590986,0.001685,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,527018.473,631472.585,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0006768703460693,0.0008419752120971,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1030.0,64018.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000735,0.000107,BENIGN
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 17:16:17.484824,2024-07-15 17:16:17.527066,1721034977.484824,1721034977.527066,0.609523,0.651765,0.042243,4,6,232,276,62.0,58.0,54.0,40.0,58.0,46.0,43936.221,52268.953,72,36,22.0,18.0,14.0,0.0,18.0,6.0,0.0136133829752604,0.0084484100341796,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1087.0,62983.333,0.0,0.0,0.003,0.034,0.001,0.0,0.001946,0.00691,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:16:17.516849,2024-07-15 17:16:17.521011,1721034977.516849,1721034977.521011,0.641548,0.64571,0.004163,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,430451.242,513082.507,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0010770161946614,0.0008324146270751,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1009.5,63970.167,0.0,0.0,0.002,0.0,0.001,0.0,0.000927,0.000109,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:16:17.571502,2024-07-15 17:16:17.573195,1721034977.571502,1721034977.573195,0.696201,0.697894,0.001694,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,524199.873,628095.343,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007429122924804,0.0008465051651,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,990.0,63923.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000731,0.000116,BENIGN
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 17:16:17.589955,2024-07-15 17:16:17.632164,1721034977.589955,1721034977.632164,0.714654,0.756863,0.04221,4,6,228,276,62.0,58.0,54.0,40.0,57.0,46.0,43212.601,52309.991,68,36,22.0,18.0,14.0,0.0,17.0,6.0,0.0136126677195231,0.0084417819976806,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1051.0,62912.0,0.0,0.0,0.004,0.033,0.001,0.0,0.002331,0.006602,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:16:17.623937,2024-07-15 17:16:17.627996,1721034977.623937,1721034977.627996,0.748636,0.752695,0.00406,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,441371.015,526098.486,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0010256767272949,0.0008118152618408,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,969.5,63875.167,0.0,0.0,0.002,0.0,0.001,0.0,0.000881,0.000133,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:16:17.679237,2024-07-15 17:16:17.681012,1721034977.679237,1721034977.681012,0.803936,0.805711,0.001776,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,499992.59,599090.22,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0008318424224853,0.0008875131607055,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,950.0,63828.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000776,0.000112,BENIGN
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 17:16:17.696815,2024-07-15 17:16:17.700884,1721034977.696815,1721034977.700884,0.821514,0.825583,0.00407,2,3,116,138,62.0,58.0,54.0,40.0,58.0,46.0,228004.792,271247.081,36,18,22.0,18.0,14.0,0.0,18.0,6.0,0.002742052078247,0.0020345449447631,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1024.0,62861.333,0.0,0.0,0.003,0.0,0.001,0.0,0.001979,5.5e-05,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:16:17.732539,2024-07-15 17:16:17.736126,1721034977.732539,1721034977.736126,0.857238,0.860825,0.003588,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,499441.539,595316.478,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0008916854858398,0.0007174015045166,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,929.5,63780.167,0.0,0.0,0.001,0.0,0.001,0.0,0.000735,0.000161,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:16:17.786713,2024-07-15 17:16:17.788277,1721034977.786713,1721034977.788277,0.911412,0.912976,0.001565,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,567402.758,679860.962,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0006649494171142,0.0007820129394531,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,910.0,63733.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000701,8.1e-05,BENIGN
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 17:16:17.801789,2024-07-15 17:16:17.805908,1721034977.801789,1721034977.805908,0.926488,0.930607,0.00412,2,3,116,138,62.0,58.0,54.0,40.0,58.0,46.0,225247.126,267966.409,36,18,22.0,18.0,14.0,0.0,18.0,6.0,0.0026741027832031,0.0020594596862792,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1006.0,62825.333,0.0,0.0,0.003,0.0,0.001,0.0,0.001979,8e-05,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:16:17.839356,2024-07-15 17:16:17.843094,1721034977.839356,1721034977.843094,0.964055,0.967793,0.003739,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,479251.396,571250.548,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0009293556213378,0.0007476329803466,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,889.5,63685.167,0.0,0.0,0.001,0.0,0.001,0.0,0.000789,0.000144,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:16:17.893699,2024-07-15 17:16:17.895353,1721034977.893699,1721034977.895353,1.018398,1.020052,0.001655,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,536507.88,642842.776,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007359981536865,0.0008270740509033,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,870.0,63638.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000708,0.000119,BENIGN
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 17:16:17.906504,2024-07-15 17:16:17.912165,1721034977.906504,1721034977.912165,1.031203,1.036864,0.005662,2,3,112,138,58.0,58.0,54.0,40.0,56.0,46.0,158247.669,194983.735,32,18,18.0,18.0,14.0,0.0,16.0,6.0,0.0042140483856201,0.0028305053710937,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,988.0,63279.333,0.0,0.0,0.004,0.0,0.001,0.0,0.002715,0.000116,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:16:17.945978,2024-07-15 17:16:17.950501,1721034977.945978,1721034977.950501,1.070677,1.0752,0.004524,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,396106.235,472144.485,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0011830329895019,0.0009046077728271,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,849.5,63590.167,0.0,0.0,0.002,0.0,0.001,0.0,0.000993,0.000124,BENIGN
90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,,,ARP,2024-07-15 17:16:17.981348,2024-07-15 17:16:17.981348,1721034977.981348,1721034977.981348,1.106047,1.106047,1e-06,1,0,60,0,60.0,,60.0,,60.0,,480000000.0,0.0,56,0,56.0,,56.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:16:18.001528,2024-07-15 17:16:18.003246,1721034978.001528,1721034978.003246,1.126227,1.127945,0.001719,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,516566.1,618948.57,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007710456848144,0.0008590221405029,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,830.0,63543.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000729,0.00013,BENIGN
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 17:16:18.012613,2024-07-15 17:16:18.016578,1721034978.012613,1721034978.016578,1.137312,1.141277,0.003966,2,3,112,138,58.0,58.0,54.0,40.0,56.0,46.0,225925.964,278373.063,32,18,18.0,18.0,14.0,0.0,16.0,6.0,0.0026118755340576,0.0019824504852294,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,970.0,64224.667,0.0,0.0,0.002,0.0,0.001,0.0,0.001892,9e-05,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:16:18.054107,2024-07-15 17:16:18.058066,1721034978.054107,1721034978.058066,1.178806,1.182765,0.00396,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,452532.051,539402.043,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0010113716125488,0.0007917881011962,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,809.5,63495.167,0.0,0.0,0.001,0.0,0.001,0.0,0.000856,0.000121,BENIGN
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 17:16:18.092754,2024-07-15 17:16:18.124041,1721034978.092754,1721034978.124041,1.217453,1.24874,0.031288,4,6,224,276,58.0,58.0,54.0,40.0,56.0,46.0,57274.001,70569.751,64,36,18.0,18.0,14.0,0.0,16.0,6.0,0.0099686781565348,0.0062574386596679,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,943.0,64176.667,0.0,0.0,0.005,0.019,0.001,0.0,0.003018,0.003854,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:16:18.109325,2024-07-15 17:16:18.111092,1721034978.109325,1721034978.111092,1.234024,1.235791,0.001768,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,502217.418,601756.005,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007510185241699,0.0008835792541503,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,790.0,63448.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000742,0.000141,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:16:18.162078,2024-07-15 17:16:18.166106,1721034978.162078,1721034978.166106,1.286777,1.290805,0.004029,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,444766.338,530145.591,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0010093847910563,0.0008056163787841,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,769.5,63400.167,0.0,0.0,0.001,0.0,0.001,0.0,0.000858,0.000133,BENIGN
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 17:16:18.199052,2024-07-15 17:16:18.229186,1721034978.199052,1721034978.229186,1.323751,1.353885,0.030135,4,6,224,276,58.0,58.0,54.0,40.0,56.0,46.0,59465.811,73270.375,64,36,18.0,18.0,14.0,0.0,16.0,6.0,0.0095620155334472,0.0060267925262451,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,907.0,64112.667,0.0,0.0,0.003,0.022,0.001,0.0,0.001942,0.004482,BENIGN
