sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,state
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:08.296953,2024-07-15 17:11:08.298619,1721034668.296953,1721034668.298619,0.535569,0.537235,0.001667,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,532671.403,638245.916,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0006818771362304,0.0008330345153808,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,790.0,63353.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000712,0.000121,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:08.349673,2024-07-15 17:11:08.353581,1721034668.349673,1721034668.353581,0.588289,0.592197,0.003909,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,458438.773,546442.645,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.000977357228597,0.0007815837860107,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,769.5,63305.167,0.0,0.0,0.001,0.0,0.001,0.0,0.000804,0.000166,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:08.404235,2024-07-15 17:11:08.405930,1721034668.404235,1721034668.40593,0.642851,0.644546,0.001696,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,523536.72,627300.755,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007159709930419,0.000847578048706,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,750.0,63258.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000704,0.000144,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:08.457076,2024-07-15 17:11:08.460562,1721034668.457076,1721034668.460562,0.695692,0.699178,0.003487,5,6,264,267,59.0,54.0,40.0,40.0,52.8,44.5,605692.469,612575.338,64,27,19.0,14.0,0.0,0.0,12.8,4.5,0.0006495118141174,0.0006971836090087,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.333,0.0,0.0,0.0,0.0,1168.0,63210.167,0.0,0.0,0.001,0.0,0.001,0.0,0.000715,9.8e-05,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:08.511526,2024-07-15 17:11:08.513186,1721034668.511526,1721034668.513186,0.750142,0.751802,0.001661,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,534659.498,640628.048,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007438659667968,0.0008299350738525,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1443.0,63163.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000717,0.000113,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:08.563796,2024-07-15 17:11:08.567581,1721034668.563796,1721034668.567581,0.802412,0.806197,0.003786,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,473335.903,564199.491,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0009357134501139,0.0007569789886474,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1422.5,63115.167,0.0,0.0,0.001,0.0,0.001,0.0,0.000767,0.000171,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:08.617903,2024-07-15 17:11:08.619544,1721034668.617903,1721034668.619544,0.856519,0.85816,0.001642,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,540792.344,647976.412,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007319450378417,0.000820517539978,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1403.0,63068.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000707,0.000113,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:08.670487,2024-07-15 17:11:08.674544,1721034668.670487,1721034668.674544,0.909103,0.91316,0.004058,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,441578.46,526345.754,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0010236899058024,0.0008114337921142,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1382.5,63020.167,0.0,0.0,0.002,0.0,0.001,0.0,0.000872,0.00014,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:08.725908,2024-07-15 17:11:08.727633,1721034668.725908,1721034668.727633,0.964524,0.966249,0.001726,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,514496.751,616469.08,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0008161067962646,0.0008624792098999,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1363.0,62973.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000751,0.000111,BENIGN
90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,,,ARP,2024-07-15 17:11:08.730258,2024-07-15 17:11:08.730258,1721034668.730258,1721034668.730258,0.968874,0.968874,1e-06,1,0,60,0,60.0,,60.0,,60.0,,480000000.0,0.0,56,0,56.0,,56.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:08.778221,2024-07-15 17:11:08.782521,1721034668.778221,1721034668.782521,1.016837,1.021137,0.004301,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,416635.91,496615.125,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0011183420817057,0.0008600234985351,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1342.5,62925.167,0.0,0.0,0.002,0.0,0.001,0.0,0.00095,0.000127,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:08.833445,2024-07-15 17:11:08.835101,1721034668.833445,1721034668.835101,1.072061,1.073717,0.001657,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,535967.45,642195.233,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007288455963134,0.0008279085159301,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1323.0,62878.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000719,0.000109,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:08.885398,2024-07-15 17:11:08.889442,1721034668.885398,1721034668.889442,1.124014,1.128058,0.004045,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,443009.943,528052.03,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0010459423065185,0.0008088111877441,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1302.5,62830.167,0.0,0.0,0.002,0.0,0.001,0.0,0.000875,0.000138,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:08.940320,2024-07-15 17:11:08.941985,1721034668.94032,1721034668.941985,1.178936,1.180601,0.001666,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,533052.58,638702.641,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0006690025329589,0.0008324384689331,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1283.0,63274.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000715,0.000117,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:08.992370,2024-07-15 17:11:08.996496,1721034668.99237,1721034668.996496,1.230986,1.235112,0.004127,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,434206.147,517558.22,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0010403792063395,0.0008252143859863,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1262.5,64208.167,0.0,0.0,0.002,0.0,0.001,0.0,0.000917,0.000107,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:09.047098,2024-07-15 17:11:09.048811,1721034669.047098,1721034669.048811,1.285714,1.287427,0.001714,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,518075.016,620756.55,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007398128509521,0.0008565187454223,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1243.0,64161.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000697,0.00016,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:09.100310,2024-07-15 17:11:09.104583,1721034669.10031,1721034669.104583,1.338926,1.343199,0.004274,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,419285.468,499773.303,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0011003812154134,0.0008545875549316,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1222.5,64113.167,0.0,0.0,0.002,0.0,0.001,0.0,0.00092,0.000145,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:09.156067,2024-07-15 17:11:09.157617,1721034669.156067,1721034669.157617,1.394683,1.396233,0.001551,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,572460.916,685921.638,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0006670951843261,0.0007750988006591,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1203.0,64066.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000706,6.9e-05,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:09.207853,2024-07-15 17:11:09.211415,1721034669.207853,1721034669.211415,1.446469,1.450031,0.003563,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,502950.685,599499.254,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.00088898340861,0.0007123947143554,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1182.5,64018.167,0.0,0.0,0.001,0.0,0.001,0.0,0.000796,9.2e-05,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:09.262446,2024-07-15 17:11:09.264070,1721034669.262446,1721034669.26407,1.501062,1.502686,0.001625,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,546425.437,654725.974,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0006690025329589,0.0008120536804199,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1163.0,63971.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000708,0.000104,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:09.315258,2024-07-15 17:11:09.319515,1721034669.315258,1721034669.319515,1.553874,1.558131,0.004258,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,420858.446,501648.237,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0011153221130371,0.0008513927459716,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1142.5,63923.167,0.0,0.0,0.002,0.0,0.001,0.0,0.000944,0.000111,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:09.370132,2024-07-15 17:11:09.371761,1721034669.370132,1721034669.371761,1.608748,1.610377,0.00163,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,544747.127,652715.026,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007309913635253,0.0008145570755004,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1123.0,63876.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000701,0.000114,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:09.422385,2024-07-15 17:11:09.426575,1721034669.422385,1721034669.426575,1.661001,1.665191,0.004191,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,427586.169,509667.443,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0010723272959391,0.0008379936218261,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1102.5,63828.167,0.0,0.0,0.002,0.0,0.001,0.0,0.000905,0.000141,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:09.477842,2024-07-15 17:11:09.479425,1721034669.477842,1721034669.479425,1.716458,1.718041,0.001584,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,560655.278,671776.144,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0006778240203857,0.0007914304733276,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1083.0,63781.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000711,8e-05,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:09.530256,2024-07-15 17:11:09.534672,1721034669.530256,1721034669.534672,1.768872,1.773288,0.004417,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,405706.247,483587.357,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0011003017425537,0.0008831977844238,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1062.5,63733.167,0.0,0.0,0.002,0.0,0.001,0.0,0.000944,0.000142,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:09.585839,2024-07-15 17:11:09.587584,1721034669.585839,1721034669.587584,1.824455,1.8262,0.001746,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,508595.266,609397.931,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007460117340087,0.0008724927902221,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1043.0,63686.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000716,0.000157,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:09.638215,2024-07-15 17:11:09.642647,1721034669.638215,1721034669.642647,1.876831,1.881263,0.004433,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,404244.297,481844.765,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0011569658915201,0.0008863925933837,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1022.5,63638.167,0.0,0.0,0.002,0.0,0.001,0.0,0.000957,0.000136,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:09.693056,2024-07-15 17:11:09.694776,1721034669.693056,1721034669.694776,1.931672,1.933392,0.001721,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,515993.584,618262.583,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.000741958618164,0.0008599758148193,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1003.0,63591.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000711,0.000149,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 17:11:09.745348,2024-07-15 17:11:09.749537,1721034669.745348,1721034669.749537,1.983964,1.988153,0.00419,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,427683.491,509783.447,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0010686715443929,0.0008378028869628,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,982.5,63543.167,0.0,0.0,0.002,0.0,0.001,0.0,0.000917,0.000119,BENIGN
90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,,,ARP,2024-07-15 17:11:09.754197,2024-07-15 17:11:09.754197,1721034669.754197,1721034669.754197,1.992813,1.992813,1e-06,1,0,60,0,60.0,,60.0,,60.0,,480000000.0,0.0,56,0,56.0,,56.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
0.0.0.0,255.255.255.255,68:dd:b7:61:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,IPV4-UDP,2024-07-15 17:11:09.797445,2024-07-15 17:11:09.797445,1721034669.797445,1721034669.797445,2.036061,2.036061,1e-06,1,0,328,0,328.0,,328.0,,328.0,,2624000000.0,0.0,276,0,276.0,,276.0,,276.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,BENIGN
