sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,state
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-TCP,2024-07-10 14:31:05.287461,2024-07-10 14:31:05.287461,1720593065.287461,1720593065.287461,3.577336,3.577336,1e-06,0,1,0,40,,40.0,,40.0,,40.0,0.0,320000000.0,0,0,,0.0,,0.0,,0.0,,,,128.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1026.0,,0.0,,,,,,,BENIGN
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-TCP,2024-07-10 14:31:06.381968,2024-07-10 14:31:06.414536,1720593066.381968,1720593066.414536,4.671843,4.704411,0.032569,3,3,681,156,297.0,52.0,91.0,52.0,227.0,52.0,167275.744,38318.673,561,36,257.0,12.0,51.0,12.0,187.0,12.0,0.0119315385818481,0.0152665376663208,64.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10000.0,1025.0,0.0,0.0,0.009,0.014,0.001,0.006,0.004062,0.010192,BENIGN
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-TCP,2024-07-10 14:31:06.459136,2024-07-10 14:31:06.459136,1720593066.459136,1720593066.459136,4.749011,4.749011,1e-06,0,1,0,40,,40.0,,40.0,,40.0,0.0,320000000.0,0,0,,0.0,,0.0,,0.0,,,,128.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1024.0,,0.0,,,,,,,BENIGN
00:00:54:34:4c:4c,ff:ff:ff:ff:ff:ff,00:00:54:34:4c:4c,ff:ff:ff:ff:ff:ff,,,ARP,2024-07-10 14:31:07.039403,2024-07-10 14:31:07.039403,1720593067.039403,1720593067.039403,5.329278,5.329278,1e-06,1,0,60,0,60.0,,60.0,,60.0,,480000000.0,0.0,56,0,56.0,,56.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-TCP,2024-07-10 14:31:07.569178,2024-07-10 14:31:07.602588,1720593067.569178,1720593067.602588,5.859053,5.892463,0.033411,3,3,681,156,297.0,52.0,91.0,52.0,227.0,52.0,163060.881,37353.153,561,36,257.0,12.0,51.0,12.0,187.0,12.0,0.0124750137329101,0.0153144598007202,64.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10000.0,1023.0,0.0,0.0,0.009,0.007,0.003,0.006,0.006812,0.006487,BENIGN
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-TCP,2024-07-10 14:31:07.646475,2024-07-10 14:31:07.646475,1720593067.646475,1720593067.646475,5.93635,5.93635,1e-06,0,1,0,40,,40.0,,40.0,,40.0,0.0,320000000.0,0,0,,0.0,,0.0,,0.0,,,,128.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1021.0,,0.0,,,,,,,BENIGN
0.0.0.0,255.255.255.255,68:dd:b7:61:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,IPV4-UDP,2024-07-10 14:31:07.977311,2024-07-10 14:31:07.977311,1720593067.977311,1720593067.977311,6.267186,6.267186,1e-06,1,0,328,0,328.0,,328.0,,328.0,,2624000000.0,0.0,276,0,276.0,,276.0,,276.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,BENIGN
33:33:00:00:00:fb,e8:eb:d3:a3:63:63,33:33:00:00:00:fb,e8:eb:d3:a3:63:63,,,IPV6,2024-07-10 14:31:08.247902,2024-07-10 14:31:08.247902,1720593068.247902,1720593068.247902,6.537777,6.537777,1e-06,0,1,0,221,,221.0,,221.0,,221.0,0.0,1768000000.0,0,217,,217.0,,217.0,,217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
0.0.0.0,255.255.255.255,e8:eb:d3:a3:63:63,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,IPV4-UDP,2024-07-10 14:31:08.333567,2024-07-10 14:31:08.333567,1720593068.333567,1720593068.333567,6.623442,6.623442,1e-06,1,0,324,0,324.0,,324.0,,324.0,,2592000000.0,0.0,272,0,272.0,,272.0,,272.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,BENIGN
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-TCP,2024-07-10 14:31:08.756538,2024-07-10 14:31:08.792604,1720593068.756538,1720593068.792604,7.046413,7.082479,0.036067,3,3,681,156,297.0,52.0,91.0,52.0,227.0,52.0,151051.977,34602.215,561,36,257.0,12.0,51.0,12.0,187.0,12.0,0.0159584283828735,0.0153080224990844,64.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10000.0,1022.333,0.0,0.0,0.005,0.011,0.004,0.011,0.00479,0.010848,BENIGN
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-TCP,2024-07-10 14:31:08.833885,2024-07-10 14:31:08.833885,1720593068.833885,1720593068.833885,7.12376,7.12376,1e-06,0,1,0,40,,40.0,,40.0,,40.0,0.0,320000000.0,0,0,,0.0,,0.0,,0.0,,,,128.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1026.0,,0.0,,,,,,,BENIGN
192.168.10.102,255.255.255.255,54:b2:03:f6:c5:2a,ff:ff:ff:ff:ff:ff,192.168.10.102,255.255.255.255,IPV4-UDP,2024-07-10 14:31:08.993417,2024-07-10 14:31:08.993417,1720593068.993417,1720593068.993417,7.283292,7.283292,1e-06,1,0,68,0,68.0,,68.0,,68.0,,544000000.0,0.0,16,0,16.0,,16.0,,16.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,BENIGN
192.168.10.102,192.168.10.255,54:b2:03:f6:c5:2a,ff:ff:ff:ff:ff:ff,192.168.10.102,192.168.10.255,IPV4-UDP,2024-07-10 14:31:08.993430,2024-07-10 14:31:08.993430,1720593068.99343,1720593068.99343,7.283305,7.283305,1e-06,1,0,68,0,68.0,,68.0,,68.0,,544000000.0,0.0,16,0,16.0,,16.0,,16.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,BENIGN
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-ICMP,2024-07-10 14:31:08.994494,2024-07-10 14:31:08.994494,1720593068.994494,1720593068.994494,7.284369,7.284369,1e-06,1,0,96,0,96.0,,96.0,,96.0,,768000000.0,0.0,44,0,44.0,,44.0,,44.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,BENIGN
33:33:00:00:00:fb,e8:eb:d3:a3:63:63,33:33:00:00:00:fb,e8:eb:d3:a3:63:63,,,IPV6,2024-07-10 14:31:09.641862,2024-07-10 14:31:09.641862,1720593069.641862,1720593069.641862,7.931737,7.931737,1e-06,0,1,0,99,,99.0,,99.0,,99.0,0.0,792000000.0,0,95,,95.0,,95.0,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-TCP,2024-07-10 14:31:09.943795,2024-07-10 14:31:09.983592,1720593069.943795,1720593069.983592,8.23367,8.273467,0.039798,3,3,681,156,297.0,52.0,91.0,52.0,227.0,52.0,136891.068,31358.306,561,36,257.0,12.0,51.0,12.0,187.0,12.0,0.0159610509872436,0.0153759717941284,64.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10000.0,1025.0,0.0,0.0,0.009,0.007,0.008,0.007,0.008444,0.007232,BENIGN
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-TCP,2024-07-10 14:31:10.036798,2024-07-10 14:31:10.036798,1720593070.036798,1720593070.036798,8.326673,8.326673,1e-06,0,1,0,40,,40.0,,40.0,,40.0,0.0,320000000.0,0,0,,0.0,,0.0,,0.0,,,,128.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1024.0,,0.0,,,,,,,BENIGN
192.168.10.112,255.255.255.255,90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,192.168.10.112,255.255.255.255,IPV4-UDP,2024-07-10 14:31:10.641776,2024-07-10 14:31:10.641776,1720593070.641776,1720593070.641776,8.931651,8.931651,1e-06,1,0,101,0,101.0,,101.0,,101.0,,808000000.0,0.0,49,0,49.0,,49.0,,49.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,PORTSCAN
33:33:00:00:00:fb,e8:eb:d3:a3:63:63,33:33:00:00:00:fb,e8:eb:d3:a3:63:63,,,IPV6,2024-07-10 14:31:10.643409,2024-07-10 14:31:10.643409,1720593070.643409,1720593070.643409,8.933284,8.933284,1e-06,0,1,0,99,,99.0,,99.0,,99.0,0.0,792000000.0,0,95,,95.0,,95.0,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
0.0.0.0,255.255.255.255,68:dd:b7:61:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,IPV4-UDP,2024-07-10 14:31:10.987127,2024-07-10 14:31:10.987127,1720593070.987127,1720593070.987127,9.277002,9.277002,1e-06,1,0,328,0,328.0,,328.0,,328.0,,2624000000.0,0.0,276,0,276.0,,276.0,,276.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,BENIGN
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-TCP,2024-07-10 14:31:11.131355,2024-07-10 14:31:11.169703,1720593071.131355,1720593071.169703,9.42123,9.459578,0.038349,3,3,681,156,297.0,52.0,91.0,52.0,227.0,52.0,142063.828,32543.256,561,36,257.0,12.0,51.0,12.0,187.0,12.0,0.01602303981781,0.0152844190597534,64.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10000.0,1023.0,0.0,0.0,0.008,0.009,0.006,0.008,0.007035,0.008621,BENIGN
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-TCP,2024-07-10 14:31:11.224160,2024-07-10 14:31:11.224160,1720593071.22416,1720593071.22416,9.514035,9.514035,1e-06,0,1,0,40,,40.0,,40.0,,40.0,0.0,320000000.0,0,0,,0.0,,0.0,,0.0,,,,128.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1021.0,,0.0,,,,,,,BENIGN
192.168.10.112,255.255.255.255,90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,192.168.10.112,255.255.255.255,IPV4-UDP,2024-07-10 14:31:11.641862,2024-07-10 14:31:11.641862,1720593071.641862,1720593071.641862,9.931737,9.931737,1e-06,1,0,101,0,101.0,,101.0,,101.0,,808000000.0,0.0,49,0,49.0,,49.0,,49.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,PORTSCAN
192.168.10.112,224.0.0.251,90:8d:6e:c9:9d:d8,01:00:5e:00:00:fb,192.168.10.112,224.0.0.251,IPV4-UDP,2024-07-10 14:31:12.297479,2024-07-10 14:31:12.297479,1720593072.297479,1720593072.297479,10.587354,10.587354,1e-06,1,0,65,0,65.0,,65.0,,65.0,,520000000.0,0.0,13,0,13.0,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,PORTSCAN
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-TCP,2024-07-10 14:31:12.318675,2024-07-10 14:31:12.357595,1720593072.318675,1720593072.357595,10.60855,10.64747,0.038921,3,3,681,156,297.0,52.0,91.0,52.0,227.0,52.0,139976.116,32065.013,561,36,257.0,12.0,51.0,12.0,187.0,12.0,0.0159429311752319,0.0152764320373535,64.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10000.0,1022.333,0.0,0.0,0.008,0.008,0.007,0.008,0.007738,0.007853,BENIGN
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-TCP,2024-07-10 14:31:12.411534,2024-07-10 14:31:12.411534,1720593072.411534,1720593072.411534,10.701409,10.701409,1e-06,0,1,0,40,,40.0,,40.0,,40.0,0.0,320000000.0,0,0,,0.0,,0.0,,0.0,,,,128.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1026.0,,0.0,,,,,,,BENIGN
192.168.10.112,224.0.0.251,90:8d:6e:c9:9d:d8,01:00:5e:00:00:fb,192.168.10.112,224.0.0.251,IPV4-UDP,2024-07-10 14:31:13.299691,2024-07-10 14:31:13.299691,1720593073.299691,1720593073.299691,11.589566,11.589566,1e-06,1,0,65,0,65.0,,65.0,,65.0,,520000000.0,0.0,13,0,13.0,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,PORTSCAN
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-TCP,2024-07-10 14:31:13.505981,2024-07-10 14:31:13.543629,1720593073.505981,1720593073.543629,11.795856,11.833504,0.037649,3,3,681,156,297.0,52.0,91.0,52.0,227.0,52.0,144705.183,33148.324,561,36,257.0,12.0,51.0,12.0,187.0,12.0,0.015965461730957,0.0153349637985229,64.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10000.0,1025.0,0.0,0.0,0.007,0.01,0.006,0.009,0.00639,0.009238,BENIGN
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-TCP,2024-07-10 14:31:13.598908,2024-07-10 14:31:13.598908,1720593073.598908,1720593073.598908,11.888783,11.888783,1e-06,0,1,0,40,,40.0,,40.0,,40.0,0.0,320000000.0,0,0,,0.0,,0.0,,0.0,,,,128.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1024.0,,0.0,,,,,,,BENIGN
192.168.10.112,255.255.255.255,90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,192.168.10.112,255.255.255.255,IPV4-UDP,2024-07-10 14:31:14.062325,2024-07-10 14:31:14.062325,1720593074.062325,1720593074.062325,12.3522,12.3522,1e-06,1,0,43,0,43.0,,43.0,,43.0,,344000000.0,0.0,-9,0,-9.0,,-9.0,,-9.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,PORTSCAN
68:dd:b7:61:00:22,ff:ff:ff:ff:ff:ff,68:dd:b7:61:00:22,ff:ff:ff:ff:ff:ff,,,ARP,2024-07-10 14:31:14.189635,2024-07-10 14:31:14.189635,1720593074.189635,1720593074.189635,12.47951,12.47951,1e-06,1,0,60,0,60.0,,60.0,,60.0,,480000000.0,0.0,56,0,56.0,,56.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-TCP,2024-07-10 14:31:14.693262,2024-07-10 14:31:14.732664,1720593074.693262,1720593074.732664,12.983137,13.022539,0.039403,3,3,681,156,297.0,52.0,91.0,52.0,227.0,52.0,138263.556,31672.709,561,36,257.0,12.0,51.0,12.0,187.0,12.0,0.0159130096435546,0.0153394937515258,64.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10000.0,1023.0,0.0,0.0,0.009,0.008,0.008,0.007,0.008118,0.007525,BENIGN
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-TCP,2024-07-10 14:31:14.786249,2024-07-10 14:31:14.786249,1720593074.786249,1720593074.786249,13.076124,13.076124,1e-06,0,1,0,40,,40.0,,40.0,,40.0,0.0,320000000.0,0,0,,0.0,,0.0,,0.0,,,,128.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1021.0,,0.0,,,,,,,BENIGN
192.168.10.112,255.255.255.255,90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,192.168.10.112,255.255.255.255,IPV4-UDP,2024-07-10 14:31:15.070031,2024-07-10 14:31:15.070031,1720593075.070031,1720593075.070031,13.359906,13.359906,1e-06,1,0,65,0,65.0,,65.0,,65.0,,520000000.0,0.0,13,0,13.0,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,PORTSCAN
68:dd:b7:61:00:22,ff:ff:ff:ff:ff:ff,68:dd:b7:61:00:22,ff:ff:ff:ff:ff:ff,,,ARP,2024-07-10 14:31:15.196814,2024-07-10 14:31:15.196814,1720593075.196814,1720593075.196814,13.486689,13.486689,1e-06,1,0,60,0,60.0,,60.0,,60.0,,480000000.0,0.0,56,0,56.0,,56.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-TCP,2024-07-10 14:31:15.880730,2024-07-10 14:31:15.915701,1720593075.88073,1720593075.915701,14.170605,14.205576,0.034972,3,3,681,156,297.0,52.0,91.0,52.0,227.0,52.0,155781.774,35685.693,561,36,257.0,12.0,51.0,12.0,187.0,12.0,0.0159554481506347,0.0152990818023681,64.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10000.0,1022.333,0.0,0.0,0.004,0.012,0.003,0.012,0.003741,0.011875,BENIGN
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-TCP,2024-07-10 14:31:15.957943,2024-07-10 14:31:15.957943,1720593075.957943,1720593075.957943,14.247818,14.247818,1e-06,0,1,0,40,,40.0,,40.0,,40.0,0.0,320000000.0,0,0,,0.0,,0.0,,0.0,,,,128.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1026.0,,0.0,,,,,,,BENIGN
68:dd:b7:61:00:22,ff:ff:ff:ff:ff:ff,68:dd:b7:61:00:22,ff:ff:ff:ff:ff:ff,,,ARP,2024-07-10 14:31:16.206598,2024-07-10 14:31:16.206598,1720593076.206598,1720593076.206598,14.496473,14.496473,1e-06,1,0,60,0,60.0,,60.0,,60.0,,480000000.0,0.0,56,0,56.0,,56.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-TCP,2024-07-10 14:31:17.068060,2024-07-10 14:31:17.105606,1720593077.06806,1720593077.105606,15.357935,15.395481,0.037547,3,3,681,156,297.0,52.0,91.0,52.0,227.0,52.0,145097.534,33238.202,561,36,257.0,12.0,51.0,12.0,187.0,12.0,0.0163975954055786,0.0153330564498901,64.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10000.0,1025.0,0.0,0.0,0.007,0.01,0.005,0.009,0.006053,0.009694,BENIGN
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-TCP,2024-07-10 14:31:17.145541,2024-07-10 14:31:17.145541,1720593077.145541,1720593077.145541,15.435416,15.435416,1e-06,0,1,0,40,,40.0,,40.0,,40.0,0.0,320000000.0,0,0,,0.0,,0.0,,0.0,,,,128.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1024.0,,0.0,,,,,,,BENIGN
192.168.10.1,192.168.10.102,00:80:f4:27:57:70,54:b2:03:f6:c5:2a,192.168.10.1,192.168.10.102,IPV4-TCP,2024-07-10 14:31:18.255357,2024-07-10 14:31:18.293630,1720593078.255357,1720593078.29363,16.545232,16.583505,0.038274,3,3,681,156,297.0,52.0,91.0,52.0,227.0,52.0,142342.589,32607.113,561,36,257.0,12.0,51.0,12.0,187.0,12.0,0.0158923864364624,0.0153290033340454,64.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10000.0,1023.0,0.0,0.0,0.008,0.009,0.006,0.008,0.007069,0.008533,BENIGN
